,BAR,SPD,RCO,GUR,LEA,CAR,TAR,SNA,KAH,SPO,SCH,ELP,ELI,FLA,MJE,MAC,RFP,RFI,PFL,PFS,DEM,CEP
1924,9.22E-05,0,0.000480235,0.001827078,0,0,0.001268268,0.004187364,0.000141676,0,0.000226505,0,0,0.013074654,0.00030212,0.000419216,0.00884212,0.00098852,0,5.00E-05,0.001995833,0
1925,6.56E-05,0,0.000336494,0.001299135,0,0,0.000898514,0.00297645,9.98E-05,0,0.000152667,0,0,0.00928123,0.000218393,0.000299477,0.006289725,0.000710092,0,3.56E-05,0.001386519,0
1926,0.000118303,0,0.000617143,0.002343263,0,0,0.001637622,0.005370957,0.000182379,0,0.000295532,0,0,0.016744133,0.000390913,0.00052916,0.011355673,0.001281971,0,6.42E-05,0.002583869,0
1927,0.000134481,0,0.000702245,0.002665428,0,0,0.001870411,0.006106264,0.000206659,0,0.000339446,0,0,0.019106623,0.0004456,0.000599231,0.01295853,0.001450229,0,7.30E-05,0.002924818,0
1928,0.000129077,0,0.000672722,0.00255741,0,0,0.001786643,0.005860654,0.000198804,0,0.000323266,0,0,0.018380684,0.000427064,0.00057943,0.012490203,0.001391139,0,7.00E-05,0.002804871,0
1929,0.000147225,0,0.000767022,0.002923265,0,0,0.002042089,0.006683637,0.000225939,0,0.000375104,0,0,0.020996331,0.000492959,0.000669531,0.01428051,0.001589443,0,7.98E-05,0.003247405,0
1930,0.000142435,0,0.000742796,0.002827603,0,0,0.001978388,0.006465635,0.000219369,0,0.000360908,0,0,0.020337213,0.000472571,0.000638479,0.013851094,0.001536362,0,7.72E-05,0.003123218,0
1931,6.15E-05,0,0.000723381,0.002751131,0,0,0.000633616,0.005246057,0,0,0.000274683,0,0,0.052685935,0.000302451,0.000201587,0.002634404,0,0,0,0.002013369,0
1932,6.15E-05,0,0.00193777,0.001639271,0,0,0.000633453,0.003658541,0.000141676,0,0.000274724,0,0,0.054206418,0.000302443,0.000201545,0.008294828,0.002002078,0,0,0.011512117,0
1933,6.15E-05,0,0.000983305,0.005643172,0,0,0.000633266,0.00657397,0.000144247,0,0.000274763,0,0,0.026009877,0.000302434,0.000201504,0.018223361,0.002997608,0,0,0.015520533,0
1934,6.15E-05,0,0.002428394,0.008209112,0,0,0.000633058,0.00666098,0.000141676,0,0.000274797,0,0,0.031690038,0.000302421,0.000201465,0.038840049,0.008008311,0,0,0.006936764,0
1935,1.56E-05,0,0.001452979,0.004115081,0,0,0.000632842,0.002355095,0,0,0.00027483,0,0,0.005534334,0.000302409,0.000201429,0.050458465,0.009200144,0,0,0.014184682,0
1936,1.54E-05,0,0.00072449,0.009250181,0,0,0.000632627,0.018013682,0,0,0.000274859,0,0,0.024479451,0.000302398,0.000201397,0.011700571,0,0,0,0.005034029,0
1937,1.54E-05,0,0.001450812,0.003907916,0,0,0.000116942,0.014753829,7.83E-05,0,0.000274887,0,0,0.014494301,0.000302389,0.00020137,0.008278367,0.000399614,0.000100942,0,0.003106971,0
1938,1.54E-05,0,0.0003608,0.004405809,0,0,0.000112992,0.013664672,0,0,0.000274912,0,0,0.016319116,0.000302379,0.000201345,0.004930326,0.001767718,0,0,0.003555204,0
1939,1.54E-05,0,0.000723613,0.006742787,0,0,5.07E-05,0.01308073,2.00E-05,0,0.000274934,0,0,0.009354121,0.000302372,0.000201324,0.014121116,0.000186286,0,0,0.002045956,0
1940,1.54E-05,0,0.000723497,0.015718191,0,0,0.000112807,0.015320064,0.000107828,0.000642536,0.000274956,0,0,0.01776435,0.000302366,0.000201306,0.029672015,0.000340523,4.90E-05,5.20E-06,0.009255417,0
1941,3.14E-06,0,0.001670936,0.013780833,0,0,0.000112726,0.010498493,4.23E-05,6.23E-05,0.000274973,0,0,0.028304811,0.000302361,0.000201291,0.024779609,0.001112711,0.000711588,0.000508052,0.001140919,0
1942,6.27E-06,0,0.000612584,0.02677893,0,0,0.000112649,0.005530318,0.000136535,0.000837075,0.000274991,0,0,0.032558229,0.000302357,0.000201278,0.018795983,0,0,0,0.009798945,0
1943,3.14E-06,0,0.00105476,0.026273789,0,0,0.000112578,0.001840171,0.000471301,0.002377571,0.000275007,0,0,0.042161077,0.000302353,0.000201267,0.006940166,0,0,0,0.01190003,0
1944,0.000480977,0,0.001696868,0.032123086,0,0,2.11E-05,0.008403098,4.23E-05,0.003730754,0.000275021,0,0.000337018,0.029036367,0.000302349,0.000201257,0.023069359,3.91E-05,0,0,0.009023667,0
1945,0.00045934,0,0.000436656,0.047305322,0,0,8.11E-05,0.009836393,4.94E-05,0.005461308,0.000275033,0,0.000138354,0.032864064,0.000302347,0.00020125,0.011778849,0.001516331,5.00E-05,0,0.013113129,0
1946,0.001119297,0,0.005508013,0.060830229,0,0,0.006400272,0.020556792,0.000208658,0.009022783,0.000275045,0,0.000428846,0.029083247,0.000307933,0.000201243,0.018094966,0.003238979,0,0,0.018171903,0
1947,0.000441134,0,0.005926089,0.065506323,0,0,0.027032881,0.042489191,0,0.020618846,0.000275056,0,0.002951862,0.027566878,0.000307931,0.000201237,0.019378593,8.21E-05,0.012669669,0,0.006456767,0
1948,0.000131424,0,0.001907025,0.108500318,0,0,0.037763106,0.048331472,0.000115112,0.020806246,0.000275066,0,0.003267916,0.0209044,0.000307931,0.000201232,0.006926592,0.000192296,0.005609754,0,0.00239182,0
1949,5.32E-05,0,6.10E-05,0.181614237,0,0,0.008046608,0.039922186,0,0.014093333,0.000275074,0,0.000139241,0.036100964,0.000307929,0.000201229,0.007878893,3.91E-05,0.004444428,0,0.001003052,0
1950,0,0,0,0.200305058,0,0,0.000225289,0.04295347,0,0.023839213,0.000275082,0,0.00013919,0.029442521,0.000307929,0.000201226,0.011171812,0,0.009630428,0,0.000996146,0
1951,3.14E-06,0,0,0.110740505,0,0,0,0.051000148,0,0.020903516,0.00027509,0,0.000542873,0.01168437,0.000307927,0.000201222,0.008638658,3.91E-05,0.025067496,0,0.000989499,0
1952,0,0,0,0.136699804,0,0,0,0.048587553,0,0.019623915,0.000275096,0,0,0.02651675,0.000307927,0.00020122,0.004811226,0.000287442,0.012526752,0,0.000983282,0
1953,0,0,0,0.201732223,0,0,0.001682527,0.041028193,0,0.013032619,0.000275102,0,0,0.034225755,0.000307927,0.000201218,0.011264115,0,0.011151548,0,0.00097761,0
1954,0,0,8.64E-05,0.272043385,0,0,0.004442003,0.031810393,0,0.025200534,0.000275108,0,0,0.034412999,0.000307927,0.000201216,0.026142163,0,0.002621483,0,0.000972537,0
1955,0,0,0.000212533,0.337641434,0,0,0.001919105,0.038983347,0,0.034537072,0.000712874,0,0.000641408,0.035172578,0.000307925,0.000201215,0.022974076,0.000908396,0.002511547,0,0.000968074,0
1956,0,0,0,0.323216975,0,0,5.33E-05,0.062572756,0,0.028770983,0.000175907,0,0.000236613,0.016550095,0.000307925,0.000201214,0.025722968,0.002795297,0.013996901,0,0.000964202,0
1957,0.000865458,0,0,0.346054935,0,0,5.31E-05,0.082105412,5.67E-05,0.041041676,0.002025002,0,0,0.017839965,0.000307925,0.000201213,0.018646538,0.008183581,0.019825529,0,0.000960879,0
1958,0,0,0,0.356716205,0,0,0.007224995,0.051525829,0,0.048934831,0.001118538,0,0.003770772,0.049418194,0.000815315,0.000201212,0.050809367,0.014544359,0.037566264,0,2.47E-05,0
1959,0,0,0,0.122576589,0,0,0.005591524,0.051874824,0,0.043205049,0.001144715,0,0.002344314,0.059149207,0.000470221,0.000201211,0.054288307,0.019127405,0.041776827,0,0,0
1960,0.000718865,0,1.31E-05,0.289453066,0,0,0.007596421,0.04776019,0,0.0770894,0.001272164,0,3.53E-05,0.041551259,9.13E-05,0.000201211,0.056878379,0.00710993,0.075340407,0.000116812,2.46E-05,0
1961,0.000362706,0,0.000926398,0.324957816,0,0,0.004252892,0.049631205,0,0.100237612,0.001855631,0,0.000139293,0.053615824,0.000372643,0.00020121,0.063621624,0.017699209,0.078067829,5.20E-06,0.000108197,0
1962,6.15E-05,6.47E-05,0.002752231,0.276199662,0,0,0.006858062,0.051449195,0.000118968,0.079681409,0.00122238,0.000313029,0.000627482,0.046733426,0.000342834,0.00020121,0.060966996,0.008890668,0.08995595,0,0.001581546,0
1963,6.15E-05,6.47E-05,0.000922829,0.29582724,0.000258757,0,0.010708955,0.052283602,0.000114255,0.079349355,0.004085018,0.000313029,0.00847286,0.025284147,0.000752249,0.000201209,0.074163139,0.022223164,0.059893345,0,0.002228505,0
1964,0.000457527,0.000291054,0.001032506,0.363941024,0,0,0.012984601,0.052374802,0.000514147,0.073705091,0.00340166,0.001408631,0.002662832,0.063095425,0.003121481,0.000201209,0.055361786,0.009194134,0.018556263,0,0.002243682,0
1965,0.000426315,0.000291054,0.015476429,0.34804578,0,0,0.006072675,0.070833628,0.000514147,0.054414747,0.002656015,0.001408631,0.000928166,0.093216166,0.001829447,0.000201209,0.0511393,0.005934123,0.058879931,7.12E-05,0.001854646,0
1966,0.006535348,0.000517428,0.078690093,0.433117059,0,0,0.01010976,0.064767538,0.000970738,0.086530973,0.003235915,0.002504234,0.001613263,0.13466691,0.002558148,0.000226987,0.053806088,0.007129961,0.252857693,0,0.004739433,0
1967,0.006390926,0.000517428,0.052623878,0.619420196,0,0,0.012538075,0.085260262,0.000948458,0.146355525,0.021936514,0.002504234,0.001611051,0.131862666,0.003120446,0.004161547,0.051325859,0.021772471,0.68340757,3.06E-05,0.005245918,0
1968,0.007109581,0.000743803,0.02345932,0.627131734,0.00385171,0,0.015661548,0.088352663,0.006339575,0.147375278,0.009105854,0.003599836,0.004200457,0.102902988,0.003755274,0.008373928,0.054773189,0.01881192,0.622420858,3.06E-05,0.008741487,0
1969,0.00777142,0.000743803,0.016020476,0.439478994,0.011573258,0,0.017888036,0.048136221,0.003146294,0.111883701,0.00607724,0.003599836,0.005195097,0.090311168,0.004395245,0.012681136,0.020542652,0.004844447,0.269576019,0.000756077,0.010830303,0
1970,0.008500671,0.000970178,0.060713733,0.537520176,0.009954151,0,0.021155379,0.055057186,0.005281004,0.151046966,0.018128113,0.004695438,0.006907958,0.134567031,0.005039595,0.017134449,0.028759197,0.008689358,0.313378674,0.00737175,0.01437787,0
1971,0.009171352,0.000970178,0.020074532,0.616577986,0.008398769,0,0.023549395,0.057911117,0.003126871,0.168921576,0.022244231,0.004695438,0.007874842,0.089227519,0.005684952,0.021768491,0.035093328,0.011291358,0.407814033,0,0.016558177,0
1972,0.009909544,0.001196553,0.008384255,0.771768027,0.010143567,0,0.027046477,0.070440462,0.005847851,0.140472354,0.006234212,0.00579104,0.009598904,0.077092896,0.00634177,0.026631421,0.032467621,0.009448525,0.479044817,0,0.020258577,0
1973,0.010588288,0.001196553,0.0434342,0.945736695,0.014032884,0,0.029664004,0.113978541,0.004005205,0.136898441,0.014173521,0.00579104,0.010645067,0.081163439,0.007000765,0.03177067,0.030970608,0.009364396,0.230319734,0.000203221,0.022603023,0.000989508
1974,0.011335109,0.001422928,0.215295227,1.317155967,0.017653235,0,0.033452311,0.093389,0.004937811,0.23150416,0.028072417,0.006886643,0.012382697,0.112930506,0.007668492,0.037222538,0.03609078,0.007905153,0.223079923,0,0.026498095,0.001995015
1975,0.012022167,0.001422928,0.083212597,0.789318802,0.024358914,0,0.03636253,0.067257242,0.005367266,0.208881452,0.014638015,0.006886643,0.01347163,0.14730859,0.008342646,0.043055403,0.030601905,0.014923943,0.121138907,0,0.029014495,0.002995523
1976,0.012777986,0.001649303,0.136975541,1.150101338,0.01981522,0,0.040523566,0.089582331,0.007052383,0.376084029,0.057031655,0.007982245,0.015296328,0.228497308,0.009020781,0.049305213,0.050971858,0.016122786,0.147465674,0,0.033229247,0.003994531
1977,0.013473946,0.001649303,0.377043032,1.431372635,0.027506476,0,0.043814883,0.061927316,0.012909232,0.407856422,0.071725542,0.007982245,0.016434975,0.145569671,0.009710706,0.056058444,0.060421174,0.020135955,0.139465303,0,0.03593617,0.004990539
1978,0.014239364,0.001875678,1.001580883,1.359346484,0.00854001,0,0.048451941,0.257891605,0.027733804,0.646806446,0.016716587,0.009077847,0.018279148,0.176877626,0.010402285,0.063379545,0.047800184,0.02783379,0.315725317,0,0.04042341,0.005988546
1979,0.014944757,0.001875678,1.317661936,0.947270074,0.019812603,0,0.052205533,0.162645774,0.109427765,0.365214327,0.039137431,0.009077847,0.019435623,0.178110286,0.011099492,0.07135306,0.055683185,0.055396162,0.195793711,0,0.041110767,0.006991554
1980,0.015720387,0.002102053,0.265299836,0.573660563,0.018900555,0,0.057441336,0.059023311,0.136676557,0.507634746,0.040622602,0.010173449,0.021341419,0.124065468,0.011810781,0.080102765,0.044839015,0.01251524,0.14716085,0.000800081,0.043395106,0.007994062
1981,0.01643569,0.002263914,0.238513675,0.477183128,0.021772926,0,0.061812626,0.05407189,0.223081962,0.4015213,0.06434608,0.010173449,0.022527919,0.135942443,0.012520118,0.089762955,0.045321097,0.020530562,0.314075271,0,0.044009605,0.00899757
1982,0.017221925,0.005084378,0.117392353,0.332657509,0.015154585,0,0.06781121,0.048457132,0.157641187,0.535945951,0.074614173,0.011269052,0.024500944,0.147737488,0.01324391,0.100515121,0.039093253,0.011704994,0.152510755,0,0.046255926,0.009996577
1983,0.013014678,0.002497782,0.070941406,0.19283393,0.012888746,0,0.063712759,0.062500787,0.112349691,0.824216535,0.060085349,0.013227149,0.023096944,0.161684364,0.008851492,0.05215087,0.036529404,0.034793489,0.012298884,0,0.042831143,0.014785114
1984,0.012932522,0.003185535,0.545672842,0.097166343,0.006377816,0,0.091776764,0.039333865,0.047187413,0.914212321,0.148480374,0.013549292,0.022425732,0.194267498,0.02965043,0.026149496,0.041748682,0.020033798,0.04951535,0.000186019,0.050695044,0.008632567
1985,0.030695788,0.004878104,0.382228129,0.141789155,0.022083388,0,0.080252293,0.033312422,0.081236799,1.198300729,0.101068855,0.016807431,0.017819682,0.208269522,0.061041659,0.423913611,0.05228121,0.021528096,0.049974084,1.42E-05,0.079349813,0.001914015
1986,0.024123655,0.003052066,0.098018385,0.130556836,0.014774638,0,0.067575242,0.028376804,0.17048715,0.481046339,0.051877712,0.01637641,0.01130018,0.128372098,0.12102553,0.139095525,0.045534636,0.023214688,0.048148141,0.007624176,0.072427178,0.00257752
1987,0.043053779,0.003559659,0.023338456,0.180561055,0.027447467,0,0.079057,0.039898006,0.137960639,0.197147032,0.054949031,0.015206457,0.021833821,0.232718077,0.062345272,0.236593717,0.044551818,0.018536497,0.057536708,0.006719684,0.043949434,0.015621121
1988,0.079856651,0.004105908,0.021476064,0.160057203,0.029087688,0,0.099386079,0.034963911,0.085243004,0.103282946,0.05868785,0.014701884,0.010732345,0.153232453,0.053510725,0.30161516,0.04760121,0.015179336,0.083867473,0,0.027123261,0.017109132
1989,0.021534554,0.028633441,0.027296719,0.124110779,0.029209213,0,0.052595586,0.026516452,0.276979136,0.286860608,0.041976415,0.014736077,0.016279585,0.199969144,0.032805647,0.078504844,0.044572607,0.01969628,0.103415162,3.50E-05,0.030780636,0.001157009
1990,0.047605459,0.033662637,0.023910821,0.135548976,0.041030634,0,0.054061676,0.022992044,0.194082642,0.239597518,0.044332252,0.022210477,0.108276687,0.20441879,0.053265856,0.102246108,0.048072907,0.01969628,0.106278506,0.000655467,0.168380925,0.002210517
1991,0.082276835,0.093723629,0.020271713,0.107095633,0.043063121,0,0.036607503,0.020638948,0.055347212,0.30073208,0.048078211,0.017295118,0.058703875,0.137583311,0.254470011,0.145338125,0.056927456,0.016355143,0.051611137,6.00E-06,0.072273284,0.017261633
1992,0.107815395,0.05380887,0.142056615,0.142177686,0.021754172,0,0.034430379,0.010527338,0.024180762,0.257618494,0.037213302,0.016641918,0.112471505,0.165306911,0.194867961,0.026822111,0.049455771,0.017421783,0.046504092,0.000239224,0.061629863,0.025559698
1993,0.075767534,0.068608693,0.217948553,0.104122736,0.010982497,0,0.024740199,0.015622793,0.018911612,0.352845824,0.050199876,0.021636754,0.103261922,0.239872975,0.020725699,0.165140016,0.049496469,0.022381407,0.056650221,0.000554056,0.050080516,0.010622082
1994,0.063504253,0.124971808,0.410593008,0.122299572,0.028515325,0,0.116498185,0.0200908,0.013446801,0.272275975,0.056089157,0.021936571,0.077947791,0.248284754,0.09380001,0.194083492,0.04192286,0.015485807,0.028785344,0.000385039,0.067145734,0.00650405
1995,0.099725892,0.040784943,0.633478561,0.09630728,0.02914077,0,0.068590528,0.012744301,0.037384058,0.240749824,0.042057536,0.030288315,0.068490229,0.17298378,0.062803206,0.277090402,0.037185224,0.015595976,0.060491998,0,0.059810579,0.008700567
1996,0.064271308,0.027585278,0.827878037,0.076421129,0.052670847,0,0.037374612,0.01857592,0.006194186,0.220901798,0.069206589,0.01767515,0.094507478,0.206503876,0.046811144,0.065855045,0.030942324,0.017879487,0.08119402,0,0.053991518,0.004065031
1997,0.052555018,0.012320021,0.853379502,0.066541875,0.039860555,0,0.043345401,0.014663772,0.012815114,0.179985983,0.028398701,0.017664202,0.089210236,0.179765043,0.062457413,0.035443892,0.032948753,0.01853249,0.059700456,0,0.052265359,0.002281518
1998,0.026046235,0.012606908,0.698830793,0.059880432,0.008836469,0,0.033355049,0.022777373,0.006185903,0.176679093,0.037828653,0.018309486,0.051777013,0.193682995,0.095949808,0.059486398,0.033193849,0.014488273,0.047603456,0,0.05097653,0.003105524
1999,0.020352055,0.012102897,0.320117836,0.040733639,0.013163568,0,0.037718041,0.011983577,0.00590098,0.124241366,0.030994009,0.019156174,0.073129386,0.112941556,0.036214992,0.044679701,0.027680352,0.014166779,0.053653955,0,0.036409055,0.002003515
2000,0.020860845,0.023795263,0.036345185,0.077064284,0.017604063,0.000461518,0.042615911,0.013134897,0.005950538,0.107535252,0.042403371,0.032493152,0.127013647,0.100524448,0.121874991,0.018723897,0.034536476,0.013162235,0.037649216,0,0.049794907,0.00134201
2001,0.028575532,0.008502318,0.040161052,0.074746675,0.02259801,7.81E-05,0.053433783,0.014243855,0.006015949,0.103183765,0.031990109,0.043776241,0.15119436,0.07427516,0.061060086,0.013663376,0.042736515,0.014255916,0.064561644,0,0.034958578,0.001415511
2002,0.025936211,0.009747386,0.092918235,0.087230573,0.021773249,0.001042331,0.029362411,0.018547551,0.006255455,0.072731062,0.036119855,0.017825775,0.096981818,0.153548516,0.046816659,0.025255488,0.048929717,0.012733576,0.070383275,0,0.038505575,0.002137517
2003,0.031984384,0.005852799,0.066574005,0.104767478,0.055102986,0.00071867,0.035062924,0.015462861,0.005839139,0.108419488,0.02588357,0.024750103,0.102342065,0.220602533,0.117028572,0.026053987,0.059624632,0.016766776,0.074871678,6.00E-06,0.035712618,0.005542543
2004,0.043482639,0.005982703,0.075959797,0.095085913,0.056190712,0.002706402,0.039410276,0.017037335,0.005839282,0.071460697,0.029446321,0.024278235,0.094113427,0.16175297,0.070087654,0.031615066,0.053897079,0.01520838,0.049202531,0,0.035775466,0.001398011
2005,0.028661734,0.007977407,0.111902048,0.074875795,0.030577381,0.004538536,0.02262932,0.013693803,0.005929543,0.106967809,0.045938224,0.023896715,0.042553965,0.234815178,0.106086433,0.049277457,0.043013123,0.01102595,0.036803705,0.001010103,0.033855813,0.002968523
2006,0.03155835,0.009539671,0.212542933,0.112729227,0.022888863,0.014774366,0.027287901,0.023122465,0.006081502,0.103004989,0.048522217,0.023359047,0.055273069,0.293950292,0.095696145,0.007159579,0.053244284,0.012492205,0.022379051,0,0.053485219,0.003692529
2007,0.030281755,0.009433744,0.158425575,0.103539854,0.032745923,0.022118836,0.028581961,0.020093941,0.006064507,0.091199521,0.043245067,0.025230605,0.058920772,0.285320419,0.125279921,0.011880557,0.04620325,0.011946365,0.01885609,3.50E-06,0.037858781,0.004659536
2008,0.024235209,0.013561141,0.548586464,0.089784956,0.049154549,0.038769917,0.025708973,0.023837113,0.006255313,0.108188976,0.051844608,0.041793385,0.119260497,0.29402222,0.07363603,0.011350837,0.056323407,0.01340661,0.017344964,6.00E-05,0.049096073,0.002978023
2009,0.030519403,0.023363139,0.340508734,0.107350434,0.084886638,0.068914014,0.024123884,0.016014912,0.006191615,0.10994478,0.08261085,0.050351413,0.109165068,0.212724137,0.07700407,0.01286278,0.053952061,0.012112621,0.029566892,2.05E-05,0.053287836,0.002205017
2010,0.009027145,0.022938912,0.261479858,0.112119467,0.09202906,0.077369077,0.035809859,0.016943946,0.006441691,0.099351504,0.074025147,0.037356231,0.131703345,0.164308722,0.035323204,0.027214892,0.04555797,0.011753068,0.027400146,0.000350036,0.06119347,0.002028016
2011,0.005479704,0.016579806,0.123731734,0.083798567,0.060441301,0.059905775,0.036676777,0.017571679,0.00625874,0.094978229,0.077167119,0.037194774,0.133011735,0.106102741,0.047061291,0.006259338,0.043084649,0.011629879,0.039509139,2.50E-06,0.046244668,0.000719506
2012,0.006438027,0.01850912,0.048971193,0.100427169,0.067023088,0.080927625,0.052423142,0.017414318,0.024589652,0.116737532,0.063327112,0.038664373,0.131173838,0.12276698,0.051480776,0.065329684,0.041620572,0.009884195,0.01501931,2.50E-06,0.04309751,0.000904507
